report_id,report_text,sif_label,risk_level,life_saving_rule,activity,location,hazard,barrier_failure,potential_consequence,source,expert_verified
0186,Minor eye strain reported after prolonged screen use,0,Low,None,Office Work,Office,Ergonomic,None,Minor Discomfort,Synthetic,No
0187,Worker positioned under partially demolished structure during work,1,Critical,Line of Fire,Demolition Work,Construction Site,Structural Instability,Engineering Review Skipped,Structural Collapse,Synthetic,No
0188,Minor slip near canteen entrance due to spilled water,0,Low,None,Housekeeping,Canteen,Wet Floor,Warning Sign Missing,Minor Slip,Synthetic,No
0189,"Minor material spillage in warehouse aisle, cleaned immediately",0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
0190,"Expired item found in store inventory, removed during check",0,Low,None,Store Room Activity,Store Room,Minor Clutter,None,No Injury,Synthetic,No
0191,Employee requested footrest for ergonomic improvement,0,Low,None,Office Work,Office,Ergonomic,None,Minor Discomfort,Synthetic,No
0192,"Wet floor in canteen without warning sign, corrected quickly",0,Low,None,Housekeeping,Canteen,Wet Floor,Warning Sign Missing,Minor Slip,Synthetic,No
0193,"Boxes stacked slightly above recommended height, corrected on observation",0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
0194,Minor documentation gap noted during routine audit,0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
0195,Minor slip near canteen entrance due to spilled water,0,Low,None,Housekeeping,Canteen,Wet Floor,Warning Sign Missing,Minor Slip,Synthetic,No
0196,Crane hook block swung uncontrolled near working personnel,1,Critical,Line of Fire,Lifting Operations,Yard,Overhead Crane,Load Chart Exceeded,Structural Failure,Synthetic,No
0197,Worker contacted overhead power line while operating boom lift nearby,1,Critical,Energy Isolation,Electrical Maintenance,Substation,High Voltage Line,Isolation Point Skipped,Electrocution,Synthetic,No
0198,Worker positioned under partially demolished structure during work,1,Critical,Line of Fire,Demolition Work,Construction Site,Structural Instability,Engineering Review Skipped,Structural Collapse,Synthetic,No
0199,"Minor food spillage near canteen counter, cleaned promptly",0,Low,None,Housekeeping,Canteen,Wet Floor,Warning Sign Missing,Minor Slip,Synthetic,No
0200,Minor eye strain reported after prolonged screen use,0,Low,None,Office Work,Office,Ergonomic,None,Minor Discomfort,Synthetic,No
0201,Energized equipment opened for repair without isolation verification,1,Critical,Energy Isolation,Electrical Maintenance,Production Area,Electrical Energy,LOTO Not Applied,Electrocution,Synthetic,No
0202,Pressure test conducted without verifying line isolation,1,Critical,Energy Isolation,Pressure Testing,Process Unit,Pressurized System,Isolation Not Verified,Explosion/Rupture,Synthetic,No
0203,"Expired item found in store inventory, removed during check",0,Low,None,Store Room Activity,Store Room,Minor Clutter,None,No Injury,Synthetic,No
0204,Worker climbed scaffold without securing safety harness,1,Critical,Work at Height,Working at Height,Scaffold Area,Fall Hazard,Harness Not Anchored,Fall From Height,Synthetic,No
0205,Worker pinched finger lightly while closing toolbox,0,Low,None,General Maintenance,Workshop,Minor Cut Hazard,None,First Aid Case,Synthetic,No
0206,Grinding operation performed without gas testing near process unit,1,Critical,Hot Work,Hot Work,Process Unit,Flammable Atmosphere,Gas Test Not Done,Fire/Explosion,Synthetic,No
0207,"Minor pothole noted in parking area, reported for repair",0,Low,None,Parking Area,Parking Lot,Minor Obstruction,None,No Injury,Synthetic,No
0208,"Unlabeled bin found during safety walk, corrected on spot",0,Low,None,Inspection Round,Plant Area,Housekeeping,None,No Injury,Synthetic,No
0209,"Expired item found in store inventory, removed during check",0,Low,None,Store Room Activity,Store Room,Minor Clutter,None,No Injury,Synthetic,No
0210,"Tag line not used, worker exposed under suspended load near loading bay",1,Critical,Line of Fire,Lifting Operations,Loading Area,Suspended Load,Exclusion Zone Breach,Fatal Crushing,Synthetic,No
0211,"Projector malfunction reported during toolbox talk, resolved quickly",0,Low,None,Training Session,Training Room,None,None,No Injury,Synthetic,No
0212,"Projector malfunction reported during toolbox talk, resolved quickly",0,Low,None,Training Session,Training Room,None,None,No Injury,Synthetic,No
0213,Jumper cable connected to line assumed dead without verification,1,Critical,Energy Isolation,Electrical Maintenance,Substation,High Voltage Line,Isolation Point Skipped,Electrocution,Synthetic,No
0214,Trench walls collapsed while worker was inside unsupported excavation,1,Critical,Excavation,Excavation Work,Pipeline Trench,Trench Collapse,No Shoring Installed,Burial/Suffocation,Synthetic,No
0215,Ladder used beyond safe working height without secondary support,1,Critical,Work at Height,Working at Height,Scaffold Area,Fall Hazard,Harness Not Anchored,Fall From Height,Synthetic,No
0216,Loader operated near pedestrian walkway without horn warning,1,Critical,Line of Fire,Mobile Equipment,Yard,Reversing Vehicle,Spotter Absent,Struck-By Injury,Synthetic,No
0217,Interlock switch bypassed to keep production running during jam clearance,1,Critical,Machine Guarding,Machine Operation,Workshop,Rotating Equipment,Guard Removed,Amputation,Synthetic,No
0218,"Minor spill near break room refrigerator, cleaned promptly",0,Low,None,Break Room Activity,Break Room,Minor Hygiene Issue,None,No Injury,Synthetic,No
0219,Employee exposed to acid fumes due to ventilation failure,1,Critical,Chemical Handling,Chemical Handling,Chemical Storage,Corrosive Substance,PPE Not Worn,Chemical Burn,Synthetic,No
0220,"Wet floor in canteen without warning sign, corrected quickly",0,Low,None,Housekeeping,Canteen,Wet Floor,Warning Sign Missing,Minor Slip,Synthetic,No
0221,Worker walked behind reversing dumper without eye contact with operator,1,Critical,Line of Fire,Mobile Equipment,Yard,Reversing Vehicle,Spotter Absent,Struck-By Injury,Synthetic,No
0222,"Pallet placed close to walkway, minor obstruction noted",0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
0223,Excavation work carried out without protective shoring system,1,Critical,Excavation,Excavation Work,Pipeline Trench,Trench Collapse,No Shoring Installed,Burial/Suffocation,Synthetic,No
0224,Minor scheduling delay reported during safety training session,0,Low,None,Training Session,Training Room,None,None,No Injury,Synthetic,No
0225,"Attendance register missing signature, corrected same day",0,Low,None,Training Session,Training Room,None,None,No Injury,Synthetic,No
0226,Employee reported minor back discomfort from office chair,0,Low,None,Office Work,Office,Ergonomic,None,Minor Discomfort,Synthetic,No
0227,"Projector malfunction reported during toolbox talk, resolved quickly",0,Low,None,Training Session,Training Room,None,None,No Injury,Synthetic,No
0228,Employee reported minor splinter while handling wooden pallet,0,Low,None,General Maintenance,Workshop,Minor Cut Hazard,None,First Aid Case,Synthetic,No
0229,"Vehicle parked slightly outside marked bay, corrected on observation",0,Low,None,Parking Area,Parking Lot,Minor Obstruction,None,No Injury,Synthetic,No
0230,Employee exposed to acid fumes due to ventilation failure,1,Critical,Chemical Handling,Chemical Handling,Chemical Storage,Corrosive Substance,PPE Not Worn,Chemical Burn,Synthetic,No
0231,Driver showed signs of fatigue during long haul transport run,1,Critical,Safe Driving,Vehicle Operation,Site Road,Moving Vehicle,Seatbelt Not Worn,Vehicle Collision,Synthetic,No
0232,"Minor food spillage near canteen counter, cleaned promptly",0,Low,None,Housekeeping,Canteen,Wet Floor,Warning Sign Missing,Minor Slip,Synthetic,No
0233,"Minor food spillage near canteen counter, cleaned promptly",0,Low,None,Housekeeping,Canteen,Wet Floor,Warning Sign Missing,Minor Slip,Synthetic,No
0234,Minor scheduling delay reported during safety training session,0,Low,None,Training Session,Training Room,None,None,No Injury,Synthetic,No
0235,Vessel cleaning started without a standby attendant at entry point,1,Critical,Confined Space,Vessel Cleaning,Process Unit,Inert Atmosphere,Attendant Not Present,Asphyxiation,Synthetic,No
0236,Heavy debris dropped near active work zone without exclusion barrier,1,Critical,Line of Fire,Demolition Work,Construction Site,Structural Instability,Engineering Review Skipped,Structural Collapse,Synthetic,No
0237,Trench walls collapsed while worker was inside unsupported excavation,1,Critical,Excavation,Excavation Work,Pipeline Trench,Trench Collapse,No Shoring Installed,Burial/Suffocation,Synthetic,No
0238,Employee working at height with harness lanyard unattached,1,Critical,Work at Height,Working at Height,Scaffold Area,Fall Hazard,Harness Not Anchored,Fall From Height,Synthetic,No
0239,Excavation carried out without checking for buried utility lines,1,Critical,Excavation,Excavation Work,Pipeline Trench,Trench Collapse,No Shoring Installed,Burial/Suffocation,Synthetic,No
0240,Roof access made without anchor point for fall arrest harness,1,Critical,Work at Height,Roof Work,Rooftop,Fragile Surface,No Fall Arrest System,Fall From Height,Synthetic,No
0241,Worker climbed scaffold without securing safety harness,1,Critical,Work at Height,Working at Height,Scaffold Area,Fall Hazard,Harness Not Anchored,Fall From Height,Synthetic,No
0242,"Projector malfunction reported during toolbox talk, resolved quickly",0,Low,None,Training Session,Training Room,None,None,No Injury,Synthetic,No
0243,Diver lost communication with surface team during subsea operation,1,Critical,Line of Fire,Diving/Marine Operations,Offshore Site,Underwater Hazard,Communication Loss,Drowning,Synthetic,No
0244,Worker entered unshored trench deeper than 1.5 meters,1,Critical,Excavation,Excavation Work,Pipeline Trench,Trench Collapse,No Shoring Installed,Burial/Suffocation,Synthetic,No
0245,"Coffee machine leak observed in break room, reported for repair",0,Low,None,Break Room Activity,Break Room,Minor Hygiene Issue,None,No Injury,Synthetic,No
0246,Worker fell overboard without personal flotation device worn,1,Critical,Line of Fire,Diving/Marine Operations,Offshore Site,Underwater Hazard,Communication Loss,Drowning,Synthetic,No
0247,"Boxes stacked slightly above recommended height, corrected on observation",0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
0248,Roof access made without anchor point for fall arrest harness,1,Critical,Work at Height,Roof Work,Rooftop,Fragile Surface,No Fall Arrest System,Fall From Height,Synthetic,No
0249,Valve opened on pressurized line without depressurizing first,1,Critical,Energy Isolation,Pressure Testing,Process Unit,Pressurized System,Isolation Not Verified,Explosion/Rupture,Synthetic,No
0250,Loose stationery observed on office desk,0,Low,None,Housekeeping,Office,Slip Hazard,None,Minor Injury,Synthetic,No
0251,Heavy debris dropped near active work zone without exclusion barrier,1,Critical,Line of Fire,Demolition Work,Construction Site,Structural Instability,Engineering Review Skipped,Structural Collapse,Synthetic,No
0252,Employee requested footrest for ergonomic improvement,0,Low,None,Office Work,Office,Ergonomic,None,Minor Discomfort,Synthetic,No
0253,"Minor pothole noted in parking area, reported for repair",0,Low,None,Parking Area,Parking Lot,Minor Obstruction,None,No Injury,Synthetic,No
0254,"Boxes stacked slightly above recommended height, corrected on observation",0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
0255,Rescue plan not in place before confined space entry began,1,Critical,Confined Space,Tank Entry,Tank Farm,Toxic Atmosphere,Gas Testing Skipped,Asphyxiation,Synthetic,No
0256,Employee requested footrest for ergonomic improvement,0,Low,None,Office Work,Office,Ergonomic,None,Minor Discomfort,Synthetic,No
0257,Crane operator lifted load exceeding rated capacity,1,Critical,Line of Fire,Lifting Operations,Yard,Overhead Crane,Load Chart Exceeded,Structural Failure,Synthetic,No
0258,Minor dust accumulation observed on warehouse shelving,0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
0259,Minor slip near canteen entrance due to spilled water,0,Low,None,Housekeeping,Canteen,Wet Floor,Warning Sign Missing,Minor Slip,Synthetic,No
0260,"Speed bump sign found faded in parking lot, replaced",0,Low,None,Parking Area,Parking Lot,Minor Obstruction,None,No Injury,Synthetic,No
0261,Substation cable tested without confirming de-energization,1,Critical,Energy Isolation,Electrical Maintenance,Substation,High Voltage Line,Isolation Point Skipped,Electrocution,Synthetic,No
0262,Worker fell overboard without personal flotation device worn,1,Critical,Line of Fire,Diving/Marine Operations,Offshore Site,Underwater Hazard,Communication Loss,Drowning,Synthetic,No
0263,Vehicle collided with pedestrian near site gate due to speeding,1,Critical,Safe Driving,Vehicle Operation,Site Road,Moving Vehicle,Seatbelt Not Worn,Vehicle Collision,Synthetic,No
0264,Minor housekeeping issue near office entrance,0,Low,None,Housekeeping,Office,Slip Hazard,None,Minor Injury,Synthetic,No
0265,"Expired item found in store inventory, removed during check",0,Low,None,Store Room Activity,Store Room,Minor Clutter,None,No Injury,Synthetic,No
0266,"Label missing on storage bin, corrected during audit",0,Low,None,Warehouse Operations,Warehouse,Stacked Material,Proper Stacking Missed,Minor Injury,Synthetic,No
0267,"Vehicle parked slightly outside marked bay, corrected on observation",0,Low,None,Parking Area,Parking Lot,Minor Obstruction,None,No Injury,Synthetic,No
0268,Employee exposed to acid fumes due to ventilation failure,1,Critical,Chemical Handling,Chemical Handling,Chemical Storage,Corrosive Substance,PPE Not Worn,Chemical Burn,Synthetic,No
